"CHARACTER DESCRIPTION"
"On the king's orders, Proxemo -  the owner of the arena in Gladiator's Bay - slaughtered the inhabitants of the village where Romulus lived. Everyone including him resisted the attackers, but they decided to capture him because he looked strong. He is not reconciled to his predicament, and wants revenge - on Proxemo and then on the king. He is confident, sometimes arrogant. Sometimes he gets out of control and explodes."

"Kaly","","Genau, du bist wie ein Sturm.                                                                                                                     ","DIA_KALY_SHADOWBEASTWIN_03_03"
"Kaly","","Hermes hat bereits mit dem harten Training begonnen, er weiß dich sichtlich zu schätzen.                                                                                                                     ","DIA_KALY_SHADOWBEASTWIN_03_04"
"Romulus","Hermes? (zu sich selbst) Wo ist er hin?                                                                                                                     ","DIA_KALY_SHADOWBEASTWIN_15_05"
"Kaly","","Hast du ihn auf der Tribüne nicht gesehen?                                                                                                                     ","DIA_KALY_SHADOWBEASTWIN_03_06"
"Romulus","Nein habe ich nicht.                                                                                                                     ","DIA_KALY_SHADOWBEASTWIN_15_07"
"Kaly","","Vielleicht war er das auch, er ist wahrscheinlich schon in der Stadt.                                                                                                                     ","DIA_KALY_SHADOWBEASTWIN_03_08"
"Kaly","","Noch 4 Kämpfe und du wirst ihn um den Titel des Champions in der Arena der Gladiatoren Bucht gegenüberstehen.                                                                                                                     ","DIA_KALY_SHADOWBEASTWIN_03_09"
"Kaly","","Es gibt also keinen Grund zu warten. Geh Schlafen, Trainier und in 2 Tagen ist ein weiterer Kampf.                                                                                                                     ","DIA_KALY_SHADOWBEASTWIN_03_10"

"","","","DIA_KALY_NAJSPORAZENTY"
"Kaly","","Gratulation Freund.                                                                                                                     ","DIA_KALY_NAJSPORAZENTY_03_01"
"Kaly","","Proxemo möchte dich sehen.                                                                                                                     ","DIA_KALY_NAJSPORAZENTY_03_02"
